hub_code,spoke_code,aircraft_type,passenger_demand,seats,mtow_tonnes,hub_lat,hub_lon,spoke_lat,spoke_lon,hub_country,hub_mass_fee,hub_pax_fee,spoke_country,spoke_mass_fee,spoke_pax_fee,hub_unit_rate,spoke_unit_rate,distance_km,distance_nm,one_way_fuel_kg,block_hours_per_leg,passengers_boarded,uncaptured_demand,blended_unit_rate,roundtrip_fuel_cost,roundtrip_hourly_cost,roundtrip_enroute_cost,roundtrip_mass_fees,roundtrip_pax_fees,total_roundtrip_doc,roundtrip_revenue,uncaptured_revenue,net_roundtrip_profit,cask_eur_per_ask,breakeven_lf,actual_lf
FRA,PRG,A319,200,138,68,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2853.1978309254346,0.8339402384239886,138,62,88.565,6334.099184654466,3002.184858326359,839.7163260919153,612,5947.8,16735.80036907274,11219.670487621754,5040.721523424266,-5516.129881450985,0.1491648118145424,149.2,100
FRA,PRG,A319,220,138,68,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2853.1978309254346,0.8339402384239886,138,82,88.565,6334.099184654466,3002.184858326359,839.7163260919153,612,5947.8,16735.80036907274,11219.670487621754,6666.760724528867,-5516.129881450985,0.1491648118145424,149.2,100
FRA,PRG,A320neo,100,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,100,0,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,4310,13740.448771376467,8130.196005523008,0,-5610.252765853458,0.09389174191592742,93.9,55.6
FRA,PRG,A320neo,120,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,120,0,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,5172,14602.448771376467,9756.23520662761,0,-4846.213564748856,0.09978199214560908,99.8,66.7
FRA,PRG,A320neo,140,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,140,0,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,6034,15464.448771376467,11382.274407732213,0,-4082.1743636442534,0.10567224237529076,105.7,77.8
FRA,PRG,A320neo,160,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,160,0,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,6896,16326.448771376467,13008.313608836814,0,-3318.135162539653,0.11156249260497242,111.6,88.9
FRA,PRG,A320neo,180,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,180,0,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,7758,17188.44877137647,14634.352809941418,0,-2554.0959614350504,0.11745274283465411,117.5,100
FRA,PRG,A320neo,200,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,180,20,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,7758,17188.44877137647,14634.352809941418,1626.0392011046017,-2554.0959614350504,0.11745274283465411,117.5,100
FRA,PRG,A320neo,220,180,73.5,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2202.3642806842035,0.8339402384239886,180,40,88.565,4889.248703118932,3002.184858326359,873.0152099311753,666,7758,17188.44877137647,14634.352809941418,3252.0784022092034,-2554.0959614350504,0.11745274283465411,117.5,100
FRA,PRG,A321neo,100,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,100,0,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,4310,14888.448267243326,8130.196005523008,0,-6758.252261720318,0.08517457210722526,85.2,46.5
FRA,PRG,A321neo,120,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,120,0,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,5172,15750.448267243326,9756.23520662761,0,-5994.213060615715,0.09010594439254015,90.1,55.8
FRA,PRG,A321neo,140,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,140,0,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,6034,16612.448267243326,11382.274407732213,0,-5230.173859511113,0.09503731667785503,95,65.1
FRA,PRG,A321neo,160,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,160,0,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,6896,17474.448267243326,13008.313608836814,0,-4466.134658406512,0.09996868896316992,100,74.4
FRA,PRG,A321neo,180,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,180,0,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,7758,18336.448267243326,14634.352809941418,0,-3702.095457301908,0.1049000612484848,104.9,83.7
FRA,PRG,A321neo,200,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,200,0,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,8620,19198.448267243326,16260.392011046017,0,-2938.0562561973093,0.10983143353379968,109.8,93
FRA,PRG,A321neo,220,215,89,50.033333,8.570556,50.1008,14.26,DE,2.5,28.1,CZ,2,15,97.79,79.34,406.50980027615043,219.49773233053477,2619.187301050995,0.8339402384239886,215,5,88.565,5814.595808333209,3002.184858326359,960.6676005837573,801,9266.5,19844.948267243326,17479.921411874468,406.50980027615043,-2365.0268553688584,0.11352996274778585,113.5,100
FRA,WAW,A319,100,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,100,0,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,4310,21529.419334587154,17944.939133528238,0,-3584.4802010589156,0.08693831941828734,86.9,72.5
FRA,WAW,A319,120,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,120,0,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,5172,22391.419334587154,21533.92696023389,0,-857.4923743532636,0.09041917648061278,90.4,87
FRA,WAW,A319,140,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,138,2,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,5947.8,23167.219334587153,24764.01600426897,358.8987826705648,1596.7966696818185,0.09355194783670567,93.6,100
FRA,WAW,A319,160,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,138,22,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,5947.8,23167.219334587153,24764.01600426897,3947.8866093762126,1596.7966696818185,0.09355194783670567,93.6,100
FRA,WAW,A319,180,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,138,42,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,5947.8,23167.219334587153,24764.01600426897,7536.87443608186,1596.7966696818185,0.09355194783670567,93.6,100
FRA,WAW,A319,200,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,138,62,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,5947.8,23167.219334587153,24764.01600426897,11125.862262787508,1596.7966696818185,0.09355194783670567,93.6,100
FRA,WAW,A319,220,138,68,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4256.923891800653,1.4181511389004906,138,82,98.04,9450.37103979745,5105.344100041766,2051.7041947479383,612,5947.8,23167.219334587153,24764.01600426897,14714.850089493157,1596.7966696818185,0.09355194783670567,93.6,100
FRA,WAW,A320neo,100,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,100,0,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,4310,20143.726151936222,17944.939133528238,0,-2198.787018407984,0.06236275804574208,62.4,55.6
FRA,WAW,A320neo,120,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,120,0,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,5172,21005.726151936222,21533.92696023389,0,528.2008082976681,0.06503141512685826,65,66.7
FRA,WAW,A320neo,140,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,140,0,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,6034,21867.726151936222,25122.91478693954,0,3255.1886350033164,0.06770007220797443,67.7,77.8
FRA,WAW,A320neo,160,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,160,0,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,6896,22729.726151936222,28711.902613645183,0,5982.176461708961,0.0703687292890906,70.4,88.9
FRA,WAW,A320neo,180,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,180,0,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,7758,23591.726151936222,32300.89044035083,0,8709.16428841461,0.07303738637020678,73,100
FRA,WAW,A320neo,200,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,180,20,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,7758,23591.726151936222,32300.89044035083,3588.987826705648,8709.16428841461,0.07303738637020678,73,100
FRA,WAW,A320neo,220,180,73.5,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,3571.7647257579356,1.4181511389004906,180,40,98.04,7929.317691182618,5105.344100041766,2133.0643607118373,666,7758,23591.726151936222,32300.89044035083,7177.975653411296,8709.16428841461,0.07303738637020678,73,100
FRA,WAW,A321neo,100,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,100,0,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,4310,21674.442531928886,17944.939133528238,0,-3729.5033984006477,0.05617815689620661,56.2,46.5
FRA,WAW,A321neo,120,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,120,0,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,5172,22536.442531928886,21533.92696023389,0,-1002.5155716949957,0.058412381429234106,58.4,55.8
FRA,WAW,A321neo,140,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,140,0,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,6034,23398.442531928886,25122.91478693954,0,1724.4722550106526,0.060646605962261596,60.6,65.1
FRA,WAW,A321neo,160,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,160,0,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,6896,24260.442531928886,28711.902613645183,0,4451.460081716297,0.0628808304952891,62.9,74.4
FRA,WAW,A321neo,180,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,180,0,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,7758,25122.442531928886,32300.89044035083,0,7178.447908421946,0.06511505502831659,65.1,83.7
FRA,WAW,A321neo,200,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,200,0,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,8620,25984.442531928886,35889.878267056476,0,9905.43573512759,0.06734927956134408,67.3,93
FRA,WAW,A321neo,220,215,89,50.033333,8.570556,52.1656990051,20.967100143399996,DE,2.5,28.1,PL,2,15,97.79,98.29,897.246956676412,484.47459863737146,4103.99565076383,1.4181511389004906,215,5,98.04,9110.870344695702,5105.344100041766,2347.228087191418,801,9266.5,26630.942531928886,38581.61913708571,897.246956676412,11950.676605156827,0.0690249479611147,69,100
MUC,BUD,A319,100,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,100,0,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,4286,17267.71208737256,11342.388079388169,0,-5925.324007984393,0.11031922694181978,110.3,72.5
MUC,BUD,A319,120,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,120,0,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,5143.2,18124.912087372562,13610.8656952658,0,-4514.046392106762,0.11579566996195106,115.8,87
MUC,BUD,A319,140,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,138,2,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,5914.68,18896.392087372562,15652.495549555671,226.84776158776336,-3243.8965378168905,0.12072446868006921,120.7,100
MUC,BUD,A319,160,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,138,22,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,5914.68,18896.392087372562,15652.495549555671,2495.3253774653967,-3243.8965378168905,0.12072446868006921,120.7,100
MUC,BUD,A319,180,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,138,42,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,5914.68,18896.392087372562,15652.495549555671,4763.802993343031,-3243.8965378168905,0.12072446868006921,120.7,100
MUC,BUD,A319,200,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,138,62,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,5914.68,18896.392087372562,15652.495549555671,7032.280609220664,-3243.8965378168905,0.12072446868006921,120.7,100
MUC,BUD,A319,220,138,68,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3498.272237199677,1.025142147582629,138,82,70.26,7766.1643665832835,3690.5117312974644,929.3559894918147,595.6800000000001,5914.68,18896.392087372562,15652.495549555671,9300.758225098298,-3243.8965378168905,0.12072446868006921,120.7,100
MUC,BUD,A320neo,100,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,100,0,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,4286,15475.170846314726,11342.388079388169,0,-4132.782766926557,0.07579812184759308,75.8,55.6
MUC,BUD,A320neo,120,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,120,0,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,5143.2,16332.370846314727,13610.8656952658,0,-2721.5051510489266,0.07999672816302705,80,66.7
MUC,BUD,A320neo,140,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,140,0,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,6000.4,17189.570846314724,15879.343311143435,0,-1310.2275351712888,0.08419533447846102,84.2,77.8
MUC,BUD,A320neo,160,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,160,0,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,6857.6,18046.77084631473,18147.82092702107,0,101.05008070633994,0.08839394079389501,88.4,88.9
MUC,BUD,A320neo,180,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,180,0,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,7714.8,18903.970846314725,20416.2985428987,0,1512.327696583976,0.09259254710932897,92.6,100
MUC,BUD,A320neo,200,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,180,20,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,7714.8,18903.970846314725,20416.2985428987,2268.4776158776335,1512.327696583976,0.09259254710932897,92.6,100
MUC,BUD,A320neo,220,180,73.5,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,2650.5448594567506,1.025142147582629,180,40,70.26,5884.209587993987,3690.5117312974644,966.2095270232752,648.24,7714.8,18903.970846314725,20416.2985428987,4536.955231755267,1512.327696583976,0.09259254710932897,92.6,100
MUC,BUD,A321neo,100,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,100,0,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,4286,16712.596567559085,11342.388079388169,0,-5370.208488170916,0.06853319313966338,68.5,46.5
MUC,BUD,A321neo,120,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,120,0,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,5143.2,17569.796567559082,13610.8656952658,0,-3958.930872293282,0.07204830540374763,72,55.8
MUC,BUD,A321neo,140,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,140,0,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,6000.4,18426.996567559083,15879.343311143435,0,-2547.653256415648,0.0755634176678319,75.6,65.1
MUC,BUD,A321neo,160,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,160,0,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,6857.6,19284.196567559084,18147.82092702107,0,-1136.3756405380154,0.07907852993191616,79.1,74.4
MUC,BUD,A321neo,180,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,180,0,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,7714.8,20141.396567559084,20416.2985428987,0,274.9019753396169,0.08259364219600042,82.6,83.7
MUC,BUD,A321neo,200,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,200,0,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,8572,20998.596567559085,22684.776158776338,0,1686.179591217253,0.08610875446008469,86.1,93
MUC,BUD,A321neo,220,215,89,48.353802,11.7861,47.42976,19.261093,DE,2.38,27.86,HU,2,15,97.79,42.73,567.1194039694084,306.2199805450369,3105.056770974387,1.025142147582629,215,5,70.26,6893.226031563139,3690.5117312974644,1063.21880469848,779.64,9214.9,21641.496567559083,24386.134370684562,567.1194039694084,2744.637803125479,0.08874508865814787,88.7,100
MUC,KRK,A319,100,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,100,0,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,4286,18160.350575734778,12242.12910852121,0,-5918.221467213567,0.1074949807634582,107.5,72.5
MUC,KRK,A319,120,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,120,0,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,5143.2,19017.55057573478,14690.554930225451,0,-4326.995645509327,0.1125689300314617,112.6,87
MUC,KRK,A319,140,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,138,2,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,5914.68,19789.030575734778,16894.13816975927,244.8425821704242,-2894.892405975508,0.11713548437266486,117.1,100
MUC,KRK,A319,160,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,138,22,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,5914.68,19789.030575734778,16894.13816975927,2693.2684038746665,-2894.892405975508,0.11713548437266486,117.1,100
MUC,KRK,A319,180,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,138,42,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,5914.68,19789.030575734778,16894.13816975927,5141.694225578908,-2894.892405975508,0.11713548437266486,117.1,100
MUC,KRK,A319,200,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,138,62,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,5914.68,19789.030575734778,16894.13816975927,7590.1200472831515,-2894.892405975508,0.11713548437266486,117.1,100
MUC,KRK,A319,220,138,68,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3601.6550077177717,1.0786981612215005,138,82,98.04,7995.674117133454,3883.313380397402,1399.6830782039206,595.6800000000001,5914.68,19789.030575734778,16894.13816975927,10038.545868987392,-2894.892405975508,0.11713548437266486,117.1,100
MUC,KRK,A320neo,100,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,100,0,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,4286,16435.64077864486,12242.12910852121,0,-4193.511670123651,0.07458597653030764,74.6,55.6
MUC,KRK,A320neo,120,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,120,0,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,5143.2,17292.84077864486,14690.554930225451,0,-2602.2858484194076,0.07847600430244364,78.5,66.7
MUC,KRK,A320neo,140,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,140,0,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,6000.4,18150.04077864486,17138.980751929696,0,-1011.060026715164,0.08236603207457967,82.4,77.8
MUC,KRK,A320neo,160,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,160,0,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,6857.6,19007.24077864486,19587.406573633936,0,580.165794989076,0.08625605984671568,86.3,88.9
MUC,KRK,A320neo,180,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,180,0,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,7714.8,19864.44077864486,22035.832395338177,0,2171.391616693316,0.0901460876188517,90.1,100
MUC,KRK,A320neo,200,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,180,20,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,7714.8,19864.44077864486,22035.832395338177,2448.425821704242,2171.391616693316,0.0901460876188517,90.1,100
MUC,KRK,A320neo,220,180,73.5,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,2776.0810808001515,1.0786981612215005,180,40,98.04,6162.899999376337,3883.313380397402,1455.187398871122,648.24,7714.8,19864.44077864486,22035.832395338177,4896.851643408484,2171.391616693316,0.0901460876188517,90.1,100
MUC,KRK,A321neo,100,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,100,0,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,4286,17745.67261714751,12242.12910852121,0,-5503.543508626299,0.06742128876530801,67.4,46.5
